13 aydır kontör yüklemiyorum turkcell e de 4 lira borcum varmis sie ödemicem;negatif
Şuan büyük hayal kırıklığı olmadı turkcell zamansız mesaj atıyorsun atma;negatif
Turkcell ne iciyo yaa allah askina ??? Son reklam slogani : cekim gucunde amerikanin onundeyiz ????????;negatif
Misket oynayan rapçi zenciler T Dog ' u aramaya çalışıyor ve telefon çekmiyor! Evet bu bir Turkcell reklamı. Bu... http://fb.me/75moR5c0L;negatif
Turkcell Reklamı-Ankara Misket Oynayan Zenciler-Turkcell çekim ...: http://youtu.be/q3iv2WtN5k4 Bu reklama bakilirsa ben ABD li bir zenciyim.;negatif
Ve tatil sonrası bu bi dram işte ?? (@ Turkcell İzmir Plaza in İzmir, Türkiye) https://t.co/V4fZE7Xhbj;negatif
@Turkcell zorunlu pop up mesajlari sayesinde turkcell olarak musterilerinize neden zorla biseyleri onaylatiyorsunuz ki?;negatif
Turkcell'in projeksiyon kampanyası tam beklediğim gibi. 4.5G hız verip 15 gb kota koymak. 4.5G hızla 15 gb kotanın 10 dk var. Ne anladık ki?;negatif
şu turkcell in internetinin hızlı olduğu tamamen şehir efsanesi avea turkcellden en az 2 kat daha hızlı denedim heryerde turkcel berbat;negatif
Turkcell işportacılığa başlamış.;negatif
@Turkcell Turkcell kendim kullanmadığımız gibi etrafımda ailem yakınlarıma da kullandırtmam. Turkcell senin zihniyetin habire geçirmek yazık;negatif
@Turkcell Bir daha turkcell hat almakmı Allah korusun... Yaşasın vodafone ticari kaygı düşünmeyen güçlü vodafone sen çok yaşa...;negatif
Ya turkcell bi git işine;negatif
Resmen  hat değil sıkıntı dert aldik turkcellden @Turkcell @TurkcellHizmet;negatif
Pazarlar kaybolsaa (@ Turkcell Demsan Karasu in SAKARYA) https://t.co/ZA5V4ubKNN https://t.co/1E4N1EuSgf;negatif
O kadar para verip kullanılmış numara satın aldim Teşekkürler turkcell;negatif
@feykvelad paket yapcaktım turkcell bikaç tl aldığı için tekrar yükledim...;negatif
@KVKTurkiye @SamsungMobile #tlfdeğişimiistiyorum tlfmu buyaka turkcell bayii aytel aracılığıyla kartal kvk merkezine teslim ettim çüzün ltfn;negatif
@superonlinetr her gün aranıp rahatsız edildiğim TURKCELL superonline tez zamanda Allah belanızı verir inşallah;negatif
Telefonuna gelen mesaji hemen açiyorsan bekledigin biri vardir 2-3 dakika sonra açiyorsan pek önemsemiyorsun dur bakmiyorsan turkcell’dir;negatif
@Kaan_Terzioglu ben ve eşim defalarca turkcell çalışanlarıyla konuştuk ve durumu anlattık ama bizi icraya verdiniz biz hiç bir zaman;negatif
Turkcell sen iflah olmaz bir kazıkçısın;negatif
@Kaan_Terzioglu yanında kalıyoruz turkcell fatura üzerinden t60 telefon aldık ilk faturaları ödedik yasaklar başlayınca faturaları ödeymedik;negatif
An itibariyle fatura takipten 2,turkcellden 2,paket kalandan 3 tane msj geldi..bu kdr msja ne gerek var? @Turkcell;negatif
Turkcell Superonline wifi'imiz calismiyor. Musteri hizmetlerini aradim, izmir geneli internet kesintisi vardir bant kaydi yayinladilar ????????;negatif
Turkcell bile bicok yerde cekmeyebiliyor bu nasil bi dunya oldu;negatif
@forzabesiktas inadına turkcell kullanıyorum vodafone almayacağım. inat değil mi ? #vodafone senden nefret ediyorum bir beşiktaşlı olarak...;negatif
Kaç bit 1 bayt eder desen polise ihbar eder ama turkcell 4.5G 375 mbps dediklerinde sevinçten havaya uçuyor.  Ne anladın ya sen bi anlatsana;negatif
turkcell binasında avea'nın çekmemesi;negatif
Sevdiklerimle dakika yapmadan rahat rahat konusamazmiyim aq delirme beni turkcell;negatif
Pazar pazar ?? (@ Turkcell İzmir Plaza in İzmir, Türkiye w/ @hzlgnnc) https://t.co/1kSC8zkGBV;negatif
Ben yarın nasıl işe gidicem Turkcell bu sefer kovacak beni;negatif
bi turkcell değildik ama biz de çok çektik;negatif
Bezdirdin artık turkcell;negatif
Turkcell faturalı hat kullanmayın. Adamlar en çok küfür yiyenler sıralamasında ilk 3'de olmak için dev çaba harcıyor.;negatif
@dnzolgn21 ile turkcell arasindaki savasa taniklik etmek istemezsiniz ????;negatif
10 günde internet paketi bitiyor ya.  20 günlüğüne bir fatura parasına internet aldık. Ahh turkcell ahh;negatif
Sabah sabah manita mesajıyla uyanmak yerine turkcell mesajıyla uyanıyorum , ilahi adalet.;negatif
Yil olmus 2016 saatlerdr  Turkcell olmasina ragmen sebeke yok net cekmiyor dogru durust bu nasil istir;negatif
@Turkcell istanbul'un göbeğinde çekmeyen turkcell keyfi.. Nasıl yapsak bu durumu ?;negatif
@lemmyster Megabayt falan kalmadı amk videocusu brazzers kameramanımısın yeter bilader kuran çarpsın turkcell ağladı aq;negatif
@TurkcellHizmet yurtdışında yaşıyorum, Turkcell müşterisi değilim, gene de fatura alıyorum... ??????;negatif
Baktı ki bu kız geceleri uyumuyor, yapıştırdı kampanyayı şerefsiz Turkcell. Ama sağol cnm ya ben almim ?? https://t.co/z1gfXSIn6A;negatif
Turkcell bi rahat birak beni ya gece bile mesaj atıyo arkadaş ??;negatif
@Kaan_Terzioglu  Turkcell i bari israilcell yapında tam olsun;negatif
@mrv35ksk hım turkcell bugün çok kötüydü??;negatif
Sen hiç WiFi ye bağlı olduğunu sanıp saatlerce nette video,foto tıkladıktan sonra Turkcell den gelen acı mesaj ile yüzleştin mi?;negatif
aq turkcell I parasıyla tl alamıyoz ya;negatif
Turkcell : Cep telefonu soygununa son verilsin - Kampanyayı İmzala! https://t.co/2JiTeqeyZK @ChangeTR aracılığıyla;negatif
Annemin turkcell t40 ile siteye girdim çıkış yapamıyorum sitede mahsur kaldım acil yardım;negatif
@sebosserver allahım bir de hattımı turkcell e taşıyıp artı bir de faturalı yapmış, NEDEN FATURALI;negatif
Az kaldı sizden kurtulacağım kaç kere oldu sizi uyardım edirne hamzabeyli köyünde turkcell çekmiyor diye kaale almıyorsunuz az kaldı az.;negatif
@Gamzeessss turkcell utansin ne diyim;negatif
İlahi turkcell çekim problemim var diyorum 2 g ye yönlendiriyor beni millet 4 .5 g geçiyor ben 2 g????;negatif
@GamerRocko @erenminareci @ugurreyizburda abi benim internet yayında mobildeyken bile donuyo turkcell süperonline;negatif
2 aydır şu Turkcell Tv var. Bi çözemedim amk makinesini.;negatif
@TurkcellHizmet 4,5G ye uyumlu sim kart Turkcell de ücretsizmiş ya ücret talep eden gsm şirketi var mı acaba;negatif
App Store a bağlanamıyor ne demek la turkcell kullanıyoz oğlum ne ayak https://t.co/2HdjP21Enx;negatif
@TurkcellHizmet gerek kalmadi 5 ay boyunca yardimci olamadiniz.. @VodafoneTR ye gectim..15 yilin sonunda bye bye hirsiz Turkcell!;negatif
@Turkcell tabii bu ülkede yalandan bırak ölmeyi yalancı yaftası yediği görülmüş mü? Hükümetin turkcell ine kim laf edebilir? @memetsimsek;negatif
Sayın twitter senin baban turkcell in sahibi mi amk surekli mesaj a;negatif
Turkcell canlı hizmetteki uluhanla yakında evlenicez;negatif
@KivancDolgun olm nasıl yurtdışı turkcell ya, vodafone direk 9 gün ücretsiz paketi kullandırıyor ?;negatif
kendi hatasını bile kabul etmeyen turkcell valla yıldım ya;negatif
"""Doğadan'ın yayından kaldırılan reklamı;Turkcell'in soykırımdan bahsetmeyen özürü;şimdi de Siemens'in kamuoyu açıklaması:Houston bi sorun var""";negatif
+yetmiyor,aynı sorunu internette 2008den beri şikayet eden bir sürü forum başlığı var ama turkcell umursamamış olmalı.dolandırıcılığa imkan.;negatif
Turkcell müşterisi değilken kredi kartınızdan 250 lira çekilmesi, turkcell'in sizinle paylaşmadığı fatura numarasını size sorması;negatif
Turkcell @TurkcellHizmet görüntüdeki maile benzer en az 10 mail aldım. İnsanları bilgilendirseniz iyi olur. https://t.co/1lkApKETzB;negatif
Annem gelsin de Turkcell i bi arasın aq;negatif
Tam turkcell e soverken net gitti;negatif
Yine 55 lira fatura ödedim ZALIM turkcell;negatif
turkcell senin ben ananı avradını sikeyim. en iyi hat diye tahta kurulmuşsunuz inşallah batarsınız oruspu çocukları bu devran böyle gitmez;negatif
Turkcell müşterileriyle dalga mı geçiyor? Öğlen 532' yi aradım. Ulaşılabilir olduğum bilgisi arayanlara gitmesin dedim. @TurkcellHizmet (1);negatif
Ne demek telefon faturam daha şimdiden 201 lira oldu ayı 500le mi kapatıcam ben Turkcell ??????;negatif
@TurkcellHizmet Bolu'nun Seben ilçesinde 1 saattir tüm turkcell telefonlar çekmiyor. Geçen senede aynı durum olmuş ve 3 gün sürmüş.Açıklama?;negatif
Turkcell bir algoritma değiştirdi herhalde, internet paketleri yarısı kadar dayanıyor artık. @turkcell;negatif
lanet olsun bu aşka lanet olsun bu sevgimize sen neden bana böle yaptin lanet olsun hayat hayatım turkcell;negatif
Gerizekalılar???? — Turkcell İletişim Merkezi'dayım Bursa'da https://t.co/awcMBQrcJU;negatif
Bu turkcell ne kadar kalabalık insanların tek derdi telefon ya ??;negatif
@ttlmnbryha turkcell 4,5 G?  Kullanmıyor musun;negatif
@Vodafonedestek  telefonum evimde çekmiyor. Turkcell e geçmek istiyorum. Cayma bedeli ödeyecek miyim?;negatif
@Turkcell internetizinin yarısı kadar bizden size hediye diyorsunuz ama faturama 9 tl geçiriyorsunuz hayırdır turkcell noldu bizim hediye?;negatif
@Rivokhay turkcell'den çıt çıktı mı? noldu?;negatif
Dolandırıcıların Son Numarası TURKCELL adıyla sahte borç bilgisi gönderiyorlar https://t.co/zvgJ99dYHl;negatif
DİKKAT DİKKAT, bilhassa Turkcell fatura borcunuz var sahte e-postaları gelmeye başladı. Sakın açmayın, virüslü.;negatif
@TurkcellHizmet #turkcell  turkcellden defalarca fatura ödeme mail geldi ve gelmeye devam ediyor viral mailler ...;negatif
Turkcell Semanın işini göremeyince yalan bu aq servisi diyip soyleniyo size naapmalıyım? :(;negatif
@TurkcellTVPlus İlgili Arkadaşlar Turkcell tv beni hatırla özelliği çalışmıyor, eskiden girerdi otomatik girmiyor bilginize;negatif
@KonyasporYorum onlara verilecegini zannetmiyorum ama turkcell türk telekom THY gibi isimlerin sponsor olmasini isteriz;negatif
O değil artık Turkcell de mesaj atmıyor.;negatif
Bana odun dediğiniz için utanmalısınız???? @ Erzurum Turkcell Global… https://t.co/DysryLxcF5;negatif
turkcell'e şikayette bulunuyoruz baz istasyonu kurulcak malınız varsa önersenize :)) diye cevap geliyor MÜTHİŞ HİZMET;negatif
Turkcell sana 2gb internet bırakıyorum. Ona iyi bak;negatif
@TurkcellHizmet 10:04 itibari ile zigzakfon diye bir servisten,Turkcell ödeme sistemi ile 14 tl ödeme alınmıştır.Bu benim onayım olmadan;negatif
Üç numara astigmatla jilet gibi eyeliner çeken ben, her ay 265251 lira fatura ödememe rağmen odamda çekmeyen turkcell;negatif
Bi arkadasin Turkcell faturasıni açtiktan sonra şirketin bütün sistemi çöktü. Buaralar maillerinize dikkat edin. Heran hacklenebilirsiniz.;negatif
Hay aq turkcell evden çekmiyor bence 4.5g çikti diye fakirleri sikiyorlar aq;negatif
@tanrisiyim @Turkcell kazık aga bu turkcell ya;negatif
Avea numarasıyla turkcelle geçtim , numarayi değiştirip turkcell numarasıyla aveaya geçtim ne bu şimdi;negatif
murat boz bozmadi reklami ve turkcell 4 bucuk değil bucak reklami vaaay ne yaratici dimi .......;negatif
@Turk_Telekom yedek sim istedik.. ankara kızılay 2 bayiniz yok dedi. aynı gün turkcell'e taşıdım.. sizden bir cacık olmaz.;negatif
#ŞudaBirGerçekKi Vodafone hat kullandığı halde virüs olarak gelen Turkcell mailine tıklayan, açık ara farkla maldır. Tüm virüsleri hakeder??;negatif
@Turkcell saat 10-11.5 arasında  turkcell hiçbir hat çekmedi kırıkkale yenişehirde. Avea kullananlar bile bu kadar uzun süre çile çekmedi;negatif
Yediğim kazıklara rağmen hala turkcell kullanıyorum;negatif
Turkcell'den Avea'ya geçtim kendimi yaşlanmış gibi hissediyorum aq;negatif
@ihsanpasaa LAN BEN TURKCELL DEĞİLİM Kİ;negatif
Vallahi bu turkcell kafamı bozuyor 9 gb internet yine bitti yine yine ??????;negatif
sinirsiz internet paketime hayali bir sinir koyan serefsiz turkcell yuzunden uzulerek aranizdan ayriliyorum, kiby;negatif
Turkcell superonline müşteri hizmetlerine ulaşmak survivorda yarışmaktan daha zor ??;negatif
Firmadan kaçırttığınız müşterilerinize sorun ne kadar #bağlıyızbiz #turkcell #sennereyebağlısınturkcell #sizinyapacağınızkampanyayatükürük;negatif
Yeni tecavüz sistemi:Turkcell'e gidip para veriyorsun, ordan bir kısmı Derneğe aktarılıyor ve çocuğuna tecavüz ediliyor. #UnicefComeToTurkey;negatif
Turkcell'e parası yetmeyen boykot ediyo aq;negatif
1 kuruşum vardı onuda turkcell aldı. https://t.co/m5MoNOfo1P;negatif
arkadaşımın Turktelekom hattıyla benim Turkcell hat arasında speedtestte benim hat nal topladı? sebebi bilen? :(;negatif
Gece 12 den sonra Turkcell bu internet e bişi yapıyor amk çok yavaşlıyor;negatif
@LenovoTurkiye lenovo p1 modeliniz ne turkcell ne de vodafone da 4.5 g yi desteklemiyo..ulan yeni yelefon satiyosunuz telefon tırt cikiyo;negatif
Biri der uygulamadan bak.Biri der olmaması gerek ama olmuş.Turkcell'i bıraktığıma pişmn ettiniz.Teşekkürler, süper destek. @VodafoneDestek;negatif
@VodafoneTR  internet turkcell e göre çok yavaş;negatif
ya turkcell kullanan var mı telefon ne wifiden ne veriden internete bağlanmıyo napcam aq;negatif
Tecavüze Sponsor Olma TURKCELL @Turkcell https://t.co/vi8FemzWWF via @ChangeTR;negatif
#kimgitmeli turkcell gitsin mk..;negatif
@aynenustad Turkcell pahalı;negatif
25 tl lik faturamı 60 tl yapan zalım turkcell duyyyyyyy @papatyakokan @iremayanx;negatif
Bu açığı kesinlikle faturalara yansıtacaklar...Turkcell’in borçları patladı https://t.co/hVswLmpe7I @gazetesozcu aracılığıyla;negatif
Sen turkcell 'sin şehrin orta yerinde netin cekmemesi ne demek??;negatif
Bu saatde milleti sevgilisi arar , beni turkcell mk??;negatif
NAH ALIR TURKCELL FATURASINI BENDEN;negatif
Inanmiyorsunuz ama gerçekten bütün servetimi turkcell ve vodafonea bağışladım bu ay ben böyle bişey görmedim amk;negatif
Sen milyon ları turkcell den kazan sonra vadafone mi avea mı yapma yıldız ablaaaaa ???? https://t.co/rWBhDQJTqa;negatif
"""Kanal 7 denilen embesil kanalda film izliyorum;her 10 dakikada 10 dakika reklamla.Reklamın 9 dakikası turkcell.Yiyin efendiler yiyin""";negatif
@VodafoneTR Turkcell'den hattımı taşıdığım için 1 ay dolmadan pişman ettiniz teşekkürler;negatif
@VodafoneTR müşteri hizmetleriniz rezalet. Ukala insanları çalıştırıyorsunuz. Ayrıca dolandırıcılığa göz yumuyorsunuz. Turkcell'den;negatif
Turkcell bayisine gidip sevgilimden mesaj gelmiyor dedim sevgiliniz yok gözüküyor beyefendi dediler. nasil olmaz ya dedim disari attilar;negatif
Turkcell EU öyle hızlı çalişyor ki twittleri tek tek elden ele iletsem daha hızlı gidecek !!..??;negatif
Tt arena ve Vodafone arenadan sonra Fenerbahçe stad ismini turkcell e vermeyerek büyük bir stratejik yanlış yapmıştır;negatif
turkcell'in hırsızlığı https://t.co/d1KiVwMaeV #ekşiduyuru;negatif
Az kaldı turkcell e kayyum atanacak  @Turkcell borçlarınız patladı;negatif
@SuperYardim telefonun başında çaresiz bekliyorum bekliyorum ama çalmayacak biliyorum. Ara beni Turkcell numaranı ver ben arayayım;negatif
@Turk_Telekom sözde en yakın zamanda ilgilenip dönüş yapıyordunuz merak etmeyin pazartesi turkcell e geçince dönersiniz!;negatif
@TurkcellHizmet orada mısın turkcell madem ben mağdur oldum siz de rahatsız olun. #turkcell #acemilik #mağduriyet olmayan müşteri hizmetleri;negatif
@TurkcellHizmet 5 tane call center ile konuşup sonuca varamamak en kadar profesyonel olduğunuzu gösterdi teşekkürler Turkcell!!!;negatif
Turkcell reklamı yayından kaldırılan Tilbe'nin dramı. https://t.co/Tlta7egQJ6;negatif
Yurtdışına çıkıcam için paket azaltmak istedim yapamadınız işlemi Turkcell eşittir hayalkırıklığı @Turkcell @TurkcellHizmet @TcellPlatinum;negatif
@YildizzTilbee sen vodafone gibi anı yaşarken ben Turkcell gibi seni heryerde cekemem yıldızcım;negatif
Turkcell'in yildiz tilbe reklamini yayindan kaldirmasi kadar sacma bisey olamaz;negatif
@YildizzTilbee turkcell gerisi tırt;negatif
Turkcell superonline a abone olmayın. Oldurtmayın .Bu ülkede adam akıllı internet sağlayıcısı yok. Superonline ısrarla modem değişmiyor.;negatif
Türkiye' nin en berbat, en rezil hizmet veren kuruluşu Turkcell Superonline' dır!;negatif
@YildizzTilbee Vodofon Abla Turkcell Pişmanlık Resmen;negatif
@YildizzTilbee Kesinlikle Vodafone. Turkcell'den ve Avea'dan hâyır gelmez Yıldız abla☺️;negatif
@superonlinetr turkcell tv de surekli yasadigimiz sikinti artik can sıkmaya basladi ??;negatif
@YildizzTilbee Ablaa çakma Turkcell??;negatif
Yoldun beni turkcell;negatif
turkcell tam bir avea gibi çekmiyor;negatif
@YildizzTilbee turkcell i bıraksın herkes arkadaşlar protesto ediyoruz. Ben bıraktım bilee;negatif
@YildizzTilbee Turkcell  pardon yahudicell haric hepsini deneyebilirsn;negatif
@YildizzTilbee Turkcell den hiç memnun değilim Turkcell tamamen kazıkçı;negatif
@YildizzTilbee turkcell hariç hepsi ablacım.;negatif
Turkcell müziğe sıla yazıyorum hasta düşmüş yar sılada türküsü çıkıyo. O kadar para ödüyorum aylık içim yanıyo;negatif
Turkcell kimin? 17/25 suçluları ile Turkcell arasında bir bağ var mı? https://t.co/Y04poW5gMs;negatif
Turkcell e bile borcum var amk yaa https://t.co/v4hleNX6v9;negatif
@GarantiyeSor kredi kartımla turkcell faturami ödemek istiyorum yanliz  komisyon bedeli çıkıyor neden ?;negatif
@VodafoneTR arkadaslar TURKCELL olan bunlara sakin gecmesin ya da gecip bi farki gorsun inanilmaz geri bir callcenter var burda REZALET;negatif
Yaf turkcell mesaj atti interetim biticemis 2 gune off;negatif
@VodafoneTR Turkcell in yanindan gecemezsiniz size gectim pisman oldum;negatif
@AkarRidvanakar adam turkcell kullaniyo diye kovulurmu;negatif
Halkın takımı oldugunu iddia eden 8taş turkcell kullanıyor diye işçisini koymuş soran olursa biz çok şerefliyiz;negatif
Beşiktaş Vodafone inşaatında çalışırken Turkcell kullanan mühendisin görevine son verdi. via Akar Rıdvan Akar;negatif
Turkcell icra takip buyrun ??;negatif
@TurkcellHizmet kadikoy acibadem'de turkcell hatlarimizla sabahtan beri arama yapamiyoruz. Sorun nedir? Ne zaman cozulecek?;negatif
Vodafone senin de Allah bin belanı versin. Artık sayenizde Turkcell'e düdüklenicem????;negatif
Turkcell beni attan eşşeğe bindirmeye çalışıyo sanırım ?? https://t.co/wUzjW0EDFP;negatif
"""Turkcell teşekkür kabul etmiyo &lt;3 https://t.co/FOUmvnlLJY""";negatif
Turkcell Müzik yapma bunu cınım ya İremDerici'nin albümü nerde?!?!???!!!????;negatif
Telefonum arızalandı, eve gelen Turkcell elemanları bozuk cihazın yerine geçici olarak kullanmam için tost makinesi verdiler;negatif
Turkcell 30 liralık duran faturaya 60 lira geçirdi. Üstüne dalga geçer gibi de 100mb internet yolladı. Allah razı olsun ya;negatif
Turkcell yuzunden whatsapp bile dalga geciyor benimle. https://t.co/ymqjZ6l6rK;negatif
Dort kisilik arabada bir ben Turkcell kullaniyorum, saatlerdir bir benim internetim cekmiyor.;negatif
@Onuryrdmc bizim ordaki turkcell verdi zaten numarami biliyorum p tesi gidicem agizlarina sicicam.;negatif
#turkcell soyguncu olmuş..! 1 gb haftalık paket 3 gün içinde nasıl biter ? dowland bile yapmıyorum.. vicdansız turkcell allahtan kork...;negatif
@TurkcellHizmet Turkcell Hesabim uygulamasina girerken surekli Mansur'un bilgilerini gormek zorunda miyim ? https://t.co/VprOyJ7Hvg;negatif
Günaymıs da problem bizde sanırım ?? (@ Espark Turkcell İletişim Merkezi in Eskişehir) https://t.co/KwQY2VsC8R;negatif
#turkcell den #avea ya geçtim.geçerken bakiyemdeki 10 tl yi de turkcell e bıraktım.giderayak son golü de attın turkcell.;negatif
Turkcell 4 çekermiş biz yıllardır 31 çekiyoruz reklam ettik mi kendimizi..;negatif
@DSmartDestek merhaba ben fatura mi gununden önce yatiriyorum interneti m şu anda internetim yok turkcell hat internetinden yazyrm.;negatif
Ezik telekom ve hiçbir yerde çekmeyen avea birleşmesi reklamında kullanılan mor temalı dükkanın Turkcell göndermesi olması ÇOK ADiCE..!;negatif
Yinemi günaydınn ?????? (@ Zeytinburnu KVK Turkcell Tim) https://t.co/Su9mIM29xR https://t.co/YXPBiKUnfS;negatif
Sonunda vodafone hattına geçtim. Turkcell bi  daha beni ve yakınları mı nah bulur.;negatif
"""@TurkcellHizmet Numaramı tekrar Turkcell taşımak istiyorum fakat; diğer operatörlerin iki kati ve daha fazlası fiyatlar ?? fiyatları düzeltn""";negatif
Onunla ben vodafone la turkcell gibiyiz.. oyle zit oyle dinamik.. o pacoz da turk telekom iste .. allahin yellozu ????;negatif
Piç turkcell gider ayak geçirdi ??;negatif
Seni Sevdimde Ne oldu Turkcell Efes Zengin Oldu…;negatif
"""Allah kimseye """"Turkcell kazık ama çok iyi çekiyor, Avea mal gibi ama ucuz"""" dedirtmesin ya yeminle bıktım bu ikilemden""";negatif
Vicdansız turkcell gece internetimizi de geri aldı :/;negatif
WhatsApp yüzünden telefonun mesajlar kısmıyla ilgilenmez olduk. Turkcell yakında WhatsApp dan mesaj atarsa şaşırmayın!;negatif
Bakiyeyemiz yok diyee aratmayan turkcell bakiyemiz oluncaa sorulacak hesaplarimizi nasil odersiniz bilmiyomm;negatif
﻿#ŞuAnHissederekSöylüyorumki turkcell superonline şimdi evler süper? bok süper!;negatif
@TurkcellHizmet İLE SORUN YAŞADIK(14.CADDEDE TEK TURKCELL BAYİSİ VAR).SORUNU KENDİ ARAMIZDA ÇÖZEMEDİK,DURUMU BİLDİRDİM,O ZAMAN DA ...;negatif
@TurkcellHizmet YANİ TURKCELL MÜŞTERİ İLİŞKİLERİ SORUN ÇÖZEN DEĞİL SORUN ÇÖZEMEYİP İNSANLARI ÇİLEDEN ÇIKARAN BİR ÇALIŞMA SERGİLİYOR.;negatif
@TurkcellHizmet DEMEK Kİ TURKCELL BU KADAR YETENEKSİZ,SORUMSUZ,LAKAYT İNSANLARIN ÇALIŞTIĞI BİR KURUM VEYA???!!!;negatif
@TurkcellHizmet BENİM HATTIM SAHTEKARLIKLA TURKCELL'E TAŞINMIŞ,DURUMU DÜZELTİP BU SAHTEKARLIK HANGİ BAYİDE,NE ZAMAN YAPILMIŞ BİLGİ VERİN...;negatif
@TurkcellHizmet TURKCELL MÜŞTERİ HİZMETLERİNİN HİÇBİR İŞE YARAMADIĞINI DÜŞÜNÜYORUM.BAZI GÖREVLİLER TELEFONA ÇIKIP EN KISA SÜREDE DİYOR..;negatif
@Kaan_Terzioglu İSMİM FATİH MEHMET YILMAZ,SAHTEKARLIKLA TURKCELL'E TAŞINAN NUMARAM 505 7677974, MAİL fmy70@hotmail.com , (TEL:532 1609477);negatif
@Kaan_Terzioglu HATTIMI HANGİ BAYİDEN TURKCELL'E GEÇİRMİŞLER ÖĞRENMEK İSTİYORUM.3 GÜN DENİLEN ÇÖZÜM SÜRESİNİ LÜTFEN SONLANDIRIN...;negatif
@Kaan_Terzioglu BAZILARININ SAHTEKARLIĞI İLE SİZE GEÇEN HATTIMI GERİ İSTİYORUM.KOSKOCA! TURKCELL SORUNU ÇÖZEMİYOR...;negatif
Canım yakında Turkcell bile sana gerizekalı abonemiz diye mesaj atacak haberin yok.;negatif
@Kaan_Terzioglu ANCAK 1 HAFTAYI GEÇTİĞİ HALDE TURKCELL DÖNÜŞ YAPMIYOR.HER GÜN ARAYIP BİLGİ İSTİYORUM,HER SEFERİNDE EN KISA SÜREDE DENİYOR...;negatif
@Kaan_Terzioglu MERHABA KAAN BEY,BENİM HATTIM BİLGİM DIŞINDA TURKCELL'E TAŞINMIŞ.DURUMU DİLEKÇE İLE BİLDİRDİM.72 SAATTE GERİ DÖNECEKLERDİ...;negatif
@izmircandir tahminen turkcell duble pahalıdır.;negatif
@isthatemre SIZ AVEA YA DUA EDIN  TURKCELL EVDEN UYE YAPIYOR SONRA DA EVRAKLARI KAYBETTIM TIME GEL TEKRAR EVRAK GETIR DIYE SMS ATIYOR;negatif
@Turkcell TURKCELL TİM ELEMANLARI MÜŞTERİYE GÜLER YÜZ DEĞİL ANGRY BIRD TAKILIYORLAR;negatif
@TurkcellHizmet TURKCELL 4.5 G YI HEDEFLIYOR AMA DAHA EVDEN EVRAKLARI TURKCELE BİLE GÖNDEREMIYOR NASIL OLACAK BU 4.5 G;negatif
İnternet neden bu kadar yavaş kardeş? Kablonet ayrı çekmiyor turkcell ayrı çekmiyor;negatif
@Kaan_Terzioglu @Turkcell düştüğümü durum bu, çekmeyen 3g için vodafone modem, Turkcelli olmanın cezası bu mudur? https://t.co/CNwZe3scOH;negatif
@Turkcell TURKCELL I PROTESTO EDIYORUM EVDEN UYE HİZMETİ DOGRU DURUST İŞLEMIYOR;negatif
En hayin sinsi kim biliyormusunuz turkcell tabiki;negatif
Turkcell reklamında Türkiye'de Superonline lidermiş ama o liderin interneti sürekli kopuyor aq iptal etcem aboneliği az kaldı @superonlinetr;negatif
turkcell milleti ayakta sikiyo yemin ederim;negatif
Bi mesaj atanımız turkcell oda borcunu istiyo mk.;negatif
Kötülük bir insana en fazla bu kadar yakışır.sende ki çekim gücü ne turkcell de var ne avea da... #KaanUrgancıoğlu https://t.co/ouX4lzFfYb;negatif
@VodafoneDestek Internet hattimiz hala  acilmadi. Atolye baglantisiz. Vodafone, bize sosyal medyadan ulasin diyor. Turkcell'den yaziyorum;negatif
Ulan Turkcell senin Abv;negatif
@Turkcell @VodafoneTR Turkcell'li olmanin cezasi bu olsa gerek, cekmeyen internet icin, vodafone modem almak https://t.co/SKEML0SZBI;negatif
@Kaan_Terzioglu ve ben turkcell sözleşmesi 4.Madde 15. Bendeki haklarimdan yararlanamiyorum 1 bana gerekçe olarak GSM vericisi dikileceği;negatif
Başkan 99.90 tl fatura olursa tabi ödeyemem aq bütün servetim sizin olsun turkcell alın;negatif
@Kaan_Terzioglu Turkcell Timler sayesinde büyüyor Timler yerinde sayıyor müdürüm;negatif
Turkcell ve Avea 4.5G uyumlu Sim kartları ücretsiz değiştirirken Vodafone 15 TL ücret istiyor. Senin anan güzel mi Vodafone?;negatif
Tam depresyona giricem turkcell mesaj atıyor;negatif
@VodafoneDestek turkcell den vodafone a gectigime pismanim;negatif
@gucmen @Akbank iyi, güzel de Amsterdam'dayım ve o telefonu açıp insana ulaşana kadar oluşacak Turkcell faturasını Akbank ödemiyor.;negatif
Turkcell yüzünden hep küfür ediyorum çıldırtıyo beni grzklı;negatif
Turkcell bugün mesaj atmadı, kesin başka biri var;negatif
Hoşlandığım kız turkcell'li ben avea. Pardon türk Telekom aq ezikliğe bak zengin kız fakir oğlan ??;negatif
@AlvinaMsetdin Farklılık olsun niyetiyle yeni hat aldım avea daha hesaplıymış düşüncesiyle , pişmanım ısrarla önermem Turkcell candır;negatif
Bugün biter mi ?????? (@ Turkcell Global Bilgi in Erzurum) https://t.co/8Ua4dBAsiP;negatif
sayın turkcell yonetıcılerı lafta kadın gunu kutlayacagınıza bugun kadınlara bedava konusma hakkı versenıze;negatif
@bahtaver turkcell'in marketing direktörü bu sene kovulup toplu tazminat alma peşinde galiba;negatif
şımdi sırada turkcell e her ay ödediğim faturalar haram olsun vodafondan tweet girilirken turkcelle ne oluyor #yerindibinebatsın;negatif
